sub	trial	file	base	vc	vot	f0	choice
GC	60	pha_vcShort_75_150.wav	pha	vcShort	75	150	ph
GC	61	bha_vcLong_100_123.wav	bha	vcLong	100	123	bh
GC	62	bha_vcNone_75_123.wav	bha	vcNone	75	123	bh
GC	63	pha_vcNone_0_95.wav	pha	vcNone	0	95	p
GC	64	pha_vcLong_75_123.wav	pha	vcLong	75	123	ph
GC	65	bha_vcLong_50_123.wav	bha	vcLong	50	123	bh
GC	66	pha_vcLong_0_95.wav	pha	vcLong	0	95	b
GC	67	bha_vcNone_100_95.wav	bha	vcNone	100	95	ph
GC	68	pha_vcNone_0_150.wav	pha	vcNone	0	150	p
GC	69	pha_vcShort_75_123.wav	pha	vcShort	75	123	ph
GC	70	bha_vcNone_25_150.wav	bha	vcNone	25	150	p
GC	71	pha_vcShort_0_123.wav	pha	vcShort	0	123	p
GC	72	pha_vcShort_100_95.wav	pha	vcShort	100	95	ph
GC	73	bha_vcLong_50_150.wav	bha	vcLong	50	150	bh
GC	74	pha_vcNone_50_95.wav	pha	vcNone	50	95	ph
GC	75	bha_vcNone_25_95.wav	bha	vcNone	25	95	ph
GC	76	pha_vcNone_100_150.wav	pha	vcNone	100	150	ph
GC	77	bha_vcShort_50_95.wav	bha	vcShort	50	95	bh
GC	78	bha_vcNone_75_150.wav	bha	vcNone	75	150	ph
GC	79	bha_vcNone_100_150.wav	bha	vcNone	100	150	ph
GC	80	bha_vcLong_75_150.wav	bha	vcLong	75	150	bh
GC	81	bha_vcShort_25_123.wav	bha	vcShort	25	123	bh
GC	82	pha_vcLong_75_150.wav	pha	vcLong	75	150	bh
GC	83	bha_vcLong_0_150.wav	bha	vcLong	0	150	b
